date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2011",-,Norway,267,Start ,13351,700 Th. €,Brian Priske,11/12,,123,End of career 
"Jan 1, 2011",?,Denmark,443,Vejle BK ,13351,700 Th. €,Brian Priske,10/11,Norway,267,Start 
"Dec 31, 2010",End of loan,Denmark,865,FC Midtjylland ,13351,700 Th. €,Brian Priske,10/11,Denmark,443,Vejle BK 
"Jul 1, 2010",Loan,Denmark,443,Vejle BK ,13351,400 Th. €,Brian Priske,10/11,Denmark,865,FC Midtjylland 
"Jul 1, 2008",?,Belgium,2282,Club Brugge ,13351,"2,00 Mill. €",Brian Priske,08/09,Denmark,443,Vejle BK 
"Jul 1, 2006","1,00 Mill. €",England,1020,Portsmouth FC ,13351,"2,00 Mill. €",Brian Priske,06/07,Belgium,2282,Club Brugge 
"Jul 1, 2005",750 Th. €,Belgium,1184,KRC Genk ,13351,"2,50 Mill. €",Brian Priske,05/06,England,1020,Portsmouth FC 
"Jul 1, 2003",125 Th. €,Denmark,1053,Aalborg BK ,13351,-,Brian Priske,03/04,Belgium,1184,KRC Genk 
"Jan 1, 1999",Free transfer,Denmark,5784,Aarhus Fremad ,13351,-,Brian Priske,98/99,Denmark,1053,Aalborg BK 
"Jul 1, 1997",Free transfer,Denmark,2414,AC Horsens ,13351,-,Brian Priske,97/98,Denmark,5784,Aarhus Fremad 
"Jul 7, 2015",?,Norway,21101,Kristiansund BK ,157226,200 Th. €,Magnus Stamneströ,15/16,Norway,195,Rosenborg BK 
"Jul 18, 2014",?,Norway,687,Molde FK ,157226,200 Th. €,Magnus Stamneströ,14/15,Norway,21101,Kristiansund BK 
"Jul 17, 2014",End of loan,Norway,21101,Kristiansund BK ,157226,200 Th. €,Magnus Stamneströ,14/15,Norway,687,Molde FK 
"Jan 1, 2014",Loan,Norway,687,Molde FK ,157226,200 Th. €,Magnus Stamneströ,13/14,Norway,21101,Kristiansund BK 
"Dec 31, 2013",End of loan,Norway,2038,Sogndal ,157226,200 Th. €,Magnus Stamneströ,13/14,Norway,687,Molde FK 
"Apr 4, 2013",Loan,Norway,687,Molde FK ,157226,200 Th. €,Magnus Stamneströ,12/13,Norway,2038,Sogndal 
"Jan 1, 2012",-,Norway,16581,Molde FK U19 ,157226,100 Th. €,Magnus Stamneströ,11/12,Norway,687,Molde FK 
"Mar 7, 2014",?,Norway,10217,Sarpsborg 08 ,200237,50 Th. €,Mathias Engebretsen,13/14,Norway,13019,Kvik Halden 
"Dec 31, 2013",End of loan,Norway,2961,Moss FK ,200237,50 Th. €,Mathias Engebretsen,13/14,Norway,10217,Sarpsborg 08 
"Aug 8, 2013",Loan,Norway,10217,Sarpsborg 08 ,200237,50 Th. €,Mathias Engebretsen,13/14,Norway,2961,Moss FK 
"Dec 31, 2016",End of loan,Norway,17647,Strømmen IF ,200238,50 Th. €,Olav Öby,16/17,Norway,10217,Sarpsborg 08 
"Jan 23, 2016",Loan,Norway,10217,Sarpsborg 08 ,200238,50 Th. €,Olav Öby,15/16,Norway,17647,Strømmen IF 
