date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2013",,?,Serbia,669.0,FK Partizan ,59951,200 Th. €,David Manga,13/14,Israel,6028.0,Kiryat Shmona 
"Jun 30, 2013",,End of loan,Israel,2785.0,H. Ramat Gan ,59951,200 Th. €,David Manga,12/13,Serbia,669.0,FK Partizan 
"Jul 30, 2012",,Loan,Serbia,669.0,FK Partizan ,59951,250 Th. €,David Manga,12/13,Israel,2785.0,H. Ramat Gan 
"Aug 1, 2011",,Free transfer,Germany,73.0,1860 München II ,59951,300 Th. €,David Manga,11/12,Serbia,669.0,FK Partizan 
"Jul 1, 2008",,-,Germany,515.0,Unattached ,59951,-,David Manga,08/09,,73.0,1860 München II 
"Jan 1, 2008",,-,Austria,2474.0,Eisenstadt ,59951,-,David Manga,07/08,,515.0,Unattached 
"Jul 1, 2007",,?,France,6326.0,Paris SG U19 ,59951,-,David Manga,07/08,Austria,2474.0,Eisenstadt 
"Jul 1, 2015",,Free transfer,Serbia,4633.0,Novi Pazar ,105522,400 Th. €,Admir Kecap,15/16,Lithuania,8047.0,Suduva 
"Jan 9, 2016",,?,Montenegro,515.0,Unattached ,77363,150 Th. €,Jovan Nikolic,15/16,,3070.0,FK Sutjeska Niksic 
"Nov 25, 2015",,-,Albania,4040.0,FK Partizani ,77363,150 Th. €,Jovan Nikolic,15/16,,515.0,Unattached 
"Aug 4, 2015",,?,Montenegro,3070.0,FK Sutjeska Niksic ,77363,150 Th. €,Jovan Nikolic,15/16,Albania,4040.0,FK Partizani 
"Jan 1, 2012",,Free transfer,Serbia,3140.0,Hajduk Kula ,77363,150 Th. €,Jovan Nikolic,11/12,Montenegro,3070.0,FK Sutjeska Niksic 
"Jul 1, 2011",,?,Serbia,902.0,Rad ,77363,150 Th. €,Jovan Nikolic,11/12,Serbia,3140.0,Hajduk Kula 
"Jan 1, 2011",,?,Montenegro,4391.0,B. Podgorica ,77363,150 Th. €,Jovan Nikolic,10/11,Serbia,902.0,Rad 
"Jan 1, 2008",,?,Montenegro,3070.0,FK Sutjeska Niksic ,77363,-,Jovan Nikolic,07/08,Montenegro,4391.0,B. Podgorica 
"Feb 1, 2016",,?,Italy,1047.0,Como ,66613,300 Th. €,Nikola Jakimovski,15/16,Italy,332.0,Bari 
"Sep 3, 2015",,-,Italy,515.0,Unattached ,66613,275 Th. €,Nikola Jakimovski,15/16,,1047.0,Como 
"Jul 1, 2015",,-,Italy,4361.0,Varese ,66613,275 Th. €,Nikola Jakimovski,15/16,,515.0,Unattached 
