date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jun 30, 2005",,End of loan,Georgia,10531.0,Sioni Bolnisi ,25749,-,Jaba Dvali,04/05,Georgia,663.0,Dinamo Tbilisi 
"Jul 1, 2004",,Loan,Georgia,663.0,Dinamo Tbilisi ,25749,-,Jaba Dvali,04/05,Georgia,10531.0,Sioni Bolnisi 
"Jan 1, 2016",,?,Costa Rica,18574.0,Belén FC ,128528,200 Th. €,Diego Madrigal,15/16,Costa Rica,6478.0,LD Alajuelense 
"Sep 11, 2015",,Free transfer,Azerbaijan,8956.0,Inter Baku ,128528,200 Th. €,Diego Madrigal,15/16,Costa Rica,18574.0,Belén FC 
"Jan 20, 2014",,Free transfer,Costa Rica,4720.0,Saprissa ,128528,275 Th. €,Diego Madrigal,13/14,Azerbaijan,8956.0,Inter Baku 
"Jan 1, 2013",,Free transfer,Costa Rica,20541.0,Santos FC ,128528,125 Th. €,Diego Madrigal,12/13,Costa Rica,4720.0,Saprissa 
"Aug 14, 2012",,Free transfer,Costa Rica,2677.0,Herediano ,128528,125 Th. €,Diego Madrigal,12/13,Costa Rica,20541.0,Santos FC 
"Sep 1, 2011",,?,Paraguay,1214.0,Cerro Porteño ,128528,-,Diego Madrigal,11/12,Costa Rica,2677.0,Herediano 
"Jan 1, 2011",,Free transfer,Costa Rica,2677.0,Herediano ,128528,-,Diego Madrigal,10/11,Paraguay,1214.0,Cerro Porteño 
"Jul 1, 2010",,Free transfer,Costa Rica,23609.0,UCR ,128528,-,Diego Madrigal,10/11,Costa Rica,2677.0,Herediano 
"Jan 1, 2008",,-,Costa Rica,25523.0,UCR U19 ,128528,-,Diego Madrigal,07/08,Costa Rica,23609.0,UCR 
"Jul 1, 2016",,-,Georgia,663.0,Dinamo Tbilisi ,408,50 Th. €,Alexander Iashvili,16/17,,123.0,End of career 
"Jul 1, 2015",,Free transfer,Georgia,2950.0,FC Samtredia ,408,50 Th. €,Alexander Iashvili,15/16,Georgia,663.0,Dinamo Tbilisi 
