date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jan 1, 2010",Free transfer,Brazil,5677,Vila Nova ,55378,50 Th. â‚¬,Kayke,09/10,Brazil,27937,Venda Nova-MG 
"Sep 1, 2009",Free transfer,Brazil,614,Flamengo ,55378,50 Th. â‚¬,Kayke,09/10,Brazil,5677,Vila Nova 
"Jun 30, 2009",End of loan,Brazil,4906,MacaÃ© ,55378,50 Th. â‚¬,Kayke,08/09,Brazil,614,Flamengo 
"Mar 1, 2009",Loan,Brazil,614,Flamengo ,55378,50 Th. â‚¬,Kayke,08/09,Brazil,4906,MacaÃ© 
"Jan 1, 2009",-,Brazil,15002,Flamengo ,55378,-,Kayke,08/09,Brazil,614,Flamengo 
"Oct 1, 2008",End of loan,Brazil,3973,Brasiliense FC ,55378,-,Kayke,08/09,Brazil,15002,Flamengo 
"Apr 1, 2008",Loan,Brazil,15002,Flamengo ,55378,-,Kayke,07/08,Brazil,3973,Brasiliense FC 
"Jul 1, 2010",?,Denmark,14363,Lyngby BK U19 ,92248,-,Nicolai Larsen,10/11,Denmark,1053,Aalborg BK 
"Feb 2, 2016",Free transfer,Iceland,21875,UMF Stjarnan ,86136,25 Th. €,Arnar Darri Pétursson,15/16,Iceland,9175,Thróttur 
"Oct 16, 2014",End of loan,Iceland,12118,Víkingur Ó. ,86136,50 Th. €,Arnar Darri Pétursson,14/15,Iceland,21875,UMF Stjarnan 
"Jan 6, 2014",Loan,Iceland,21875,UMF Stjarnan ,86136,50 Th. €,Arnar Darri Pétursson,13/14,Iceland,12118,Víkingur Ó. 
"Apr 26, 2012",Free transfer,Denmark,5817,SönderjyskE ,86136,100 Th. €,Arnar Darri Pétursson,11/12,Iceland,21875,UMF Stjarnan 
"Jul 1, 2010",?,Norway,175,FK Lyn ,86136,100 Th. €,Arnar Darri Pétursson,10/11,Denmark,5817,SönderjyskE 
"Dec 1, 2008",-,Norway,15679,FK Lyn U19 ,86136,50 Th. €,Arnar Darri Pétursson,08/09,Norway,175,FK Lyn 
"Jul 1, 2013",-,Cyprus,4590,Ethnikos ,6266,400 Th. €,Lars Fredrik Risp,13/14,,123,End of career 
"Jan 1, 2012",?,Bulgaria,156,Levski Sofia ,6266,400 Th. €,Lars Fredrik Risp,11/12,Cyprus,4590,Ethnikos 
"Jul 1, 2011",?,Denmark,3426,Esbjerg fB ,6266,400 Th. €,Lars Fredrik Risp,11/12,Bulgaria,156,Levski Sofia 
"Aug 1, 2010",?,Sweden,801,IFK Göteborg ,6266,750 Th. €,Lars Fredrik Risp,10/11,Denmark,3426,Esbjerg fB 
"Feb 1, 2010",-,Sweden,515,Unattached ,6266,750 Th. €,Lars Fredrik Risp,09/10,,801,IFK Göteborg 
"Oct 1, 2009",-,Turkey,868,Ankaragücü ,6266,750 Th. €,Lars Fredrik Risp,09/10,,515,Unattached 
"Jul 1, 2009",?,Turkey,2944,Ankaraspor ,6266,"1,00 Mill. €",Lars Fredrik Risp,09/10,Turkey,868,Ankaragücü 
