date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 20, 2007",?,Turkey,7775,Hatayspor ,7193,200 Th. €,Abdullah Boz,07/08,Turkey,3212,Maltepespor 
"Jul 15, 2005",Free transfer,Turkey,1518,Türk Telekom ,7193,200 Th. €,Abdullah Boz,05/06,Turkey,7775,Hatayspor 
"Jan 26, 2005",Free transfer,Turkey,868,Ankaragücü ,7193,200 Th. €,Abdullah Boz,04/05,Turkey,1518,Türk Telekom 
"Aug 26, 2004",?,Turkey,6,Adanaspor ,7193,-,Abdullah Boz,04/05,Turkey,868,Ankaragücü 
"Feb 5, 2004",?,Turkey,868,Ankaragücü ,7193,-,Abdullah Boz,03/04,Turkey,6,Adanaspor 
"Aug 15, 2003",?,Turkey,845,Diyarbakirspor ,7193,-,Abdullah Boz,03/04,Turkey,868,Ankaragücü 
"Jul 1, 2002",?,Turkey,1267,Manisaspor ,7193,-,Abdullah Boz,02/03,Turkey,845,Diyarbakirspor 
"Jul 5, 2001",?,Turkey,833,Denizlispor ,7193,-,Abdullah Boz,01/02,Turkey,1267,Manisaspor 
"Jun 30, 2001",End of loan,Turkey,1267,Manisaspor ,7193,-,Abdullah Boz,00/01,Turkey,833,Denizlispor 
"Aug 31, 2000",Loan,Turkey,833,Denizlispor ,7193,-,Abdullah Boz,00/01,Turkey,1267,Manisaspor 
"Jul 1, 2000",?,Turkey,20707,Corluspor ,7193,-,Abdullah Boz,00/01,Turkey,833,Denizlispor 
"Jul 10, 1998",?,Turkey,9197,Pazarspor  ,7193,-,Abdullah Boz,98/99,Turkey,20707,Corluspor 
"Sep 12, 1997",?,Turkey,10446,Trabzonspor II ,7193,-,Abdullah Boz,97/98,Turkey,9197,Pazarspor  
"Jul 1, 1995",?,Turkey,2319,Inegölspor ,7193,-,Abdullah Boz,95/96,Turkey,10446,Trabzonspor II 
"Sep 10, 2015",Free transfer,Turkey,41545,Cizrespor 2010 ,294939,-,Servet Gökcen,15/16,Turkey,44008,Corlu 1947 
"Aug 28, 2014",Free transfer,Turkey,44005,Adapazarispor ,294939,-,Servet Gökcen,14/15,Turkey,41545,Cizrespor 2010 
"Jan 16, 2014",Free transfer,Turkey,41543,Armutlu Bld. ,294939,-,Servet Gökcen,13/14,Turkey,44005,Adapazarispor 
"Sep 9, 2013",Free transfer,Turkey,22343,Tekirdagspor ,294939,-,Servet Gökcen,13/14,Turkey,41543,Armutlu Bld. 
"Sep 27, 2012",Free transfer,Turkey,37963,Kayseri Seker ,294939,-,Servet Gökcen,12/13,Turkey,22343,Tekirdagspor 
"Sep 30, 2011",Free transfer,Turkey,1781,Afyonkarahisar ,294939,-,Servet Gökcen,11/12,Turkey,37963,Kayseri Seker 
"Aug 31, 2010",?,Turkey,1512,Arsinspor ,294939,-,Servet Gökcen,10/11,Turkey,1781,Afyonkarahisar 
"Aug 27, 2009",?,Turkey,20698,Balikesirspor ,294939,-,Servet Gökcen,09/10,Turkey,1512,Arsinspor 
"Feb 2, 2009",?,Turkey,1508,Turgutluspor  ,294939,-,Servet Gökcen,08/09,Turkey,20698,Balikesirspor 
"Aug 29, 2007",?,Turkey,16834,M.Kemalpasaspor ,294939,-,Servet Gökcen,07/08,Turkey,1508,Turgutluspor  
"Aug 28, 2006",?,Turkey,11675,Beylerbeyi ,294939,-,Servet Gökcen,06/07,Turkey,16834,M.Kemalpasaspor 
"Feb 9, 2006",?,Turkey,13451,Beykozspor ,294939,-,Servet Gökcen,05/06,Turkey,11675,Beylerbeyi 
"Sep 1, 2005",?,Turkey,11675,Beylerbeyi ,294939,-,Servet Gökcen,05/06,Turkey,13451,Beykozspor 
"Jan 20, 2004",?,Turkey,11502,Galatasaray II ,294939,-,Servet Gökcen,03/04,Turkey,11675,Beylerbeyi 
