date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Feb 9, 2013",?,Croatia,918,Inter Zapresic ,171820,250 Th. €,Tomi Juric,12/13,Australia,875,Adelaide United 
"Jul 1, 2012",Free transfer,Croatia,11194,NK Lokomotiva ,171820,300 Th. €,Tomi Juric,12/13,Croatia,918,Inter Zapresic 
"Jul 15, 2011",?,Croatia,5111,Croatia Sesvete ,171820,-,Tomi Juric,11/12,Croatia,11194,NK Lokomotiva 
"Jul 1, 2010",-,Croatia,26028,C. Sesvete U19 ,171820,-,Tomi Juric,10/11,Croatia,5111,Croatia Sesvete 
"Jan 31, 2009",?,Croatia,11405,NK Trnje Zagreb ,171820,-,Tomi Juric,08/09,Croatia,26028,C. Sesvete U19 
"Jul 1, 2015",Free transfer,Netherlands,468,Sparta R. ,180843,350 Th. €,Paul Gladon,15/16,Netherlands,1304,Heracles Almelo 
"Jun 30, 2014",End of loan,Netherlands,1455,FC Dordrecht ,180843,150 Th. €,Paul Gladon,13/14,Netherlands,468,Sparta R. 
"Jul 26, 2013",Loan,Netherlands,468,Sparta R. ,180843,50 Th. €,Paul Gladon,13/14,Netherlands,1455,FC Dordrecht 
"Jul 1, 2011",-,Netherlands,10703,Sparta U19 ,180843,50 Th. €,Paul Gladon,11/12,Netherlands,468,Sparta R. 
"Jun 30, 2016",End of loan,Netherlands,200,FC Utrecht ,182909,300 Th. €,Louis Nganioni,15/16,France,1041,Olympique Lyon 
"Jul 10, 2015",Loan,France,1041,Olympique Lyon ,182909,150 Th. €,Louis Nganioni,15/16,Netherlands,200,FC Utrecht 
"Jul 3, 2015",-,France,12764,Olymp. Lyon B ,182909,-,Louis Nganioni,15/16,France,1041,Olympique Lyon 
"Jul 1, 2013",-,France,7813,Olympique Lyon U19 ,182909,-,Louis Nganioni,13/14,France,12764,Olymp. Lyon B 
"Jul 1, 2016",Free transfer,Netherlands,17596,Utrecht U21 ,187185,50 Th. €,Nassir El Aissati,16/17,,75,Unknown 
"Jul 1, 2013",-,Netherlands,4694,FC Utrecht U19 ,187185,-,Nassir El Aissati,13/14,Netherlands,17596,Utrecht U21 
"Jul 1, 2011",-,Netherlands,51705,FC Utrecht U17 ,187185,-,Nassir El Aissati,11/12,Netherlands,4694,FC Utrecht U19 
"Aug 7, 2015",Free transfer,Netherlands,9715,PSV U21 ,187191,150 Th. €,Farshad Noor,15/16,Netherlands,192,Roda JC 
"Jul 1, 2013",-,Netherlands,4575,PSV U19 ,187191,-,Farshad Noor,13/14,Netherlands,9715,PSV U21 
"Jul 1, 2011",-,Netherlands,39212,PSV U17 ,187191,-,Farshad Noor,11/12,Netherlands,4575,PSV U19 
"Jul 16, 2015",Free transfer,Netherlands,1426,VVV-Venlo ,187203,50 Th. €,Eric Verstappen,15/16,Netherlands,642,De Graafschap 
"Jul 1, 2013",Free transfer,Netherlands,4575,PSV U19 ,187203,-,Eric Verstappen,13/14,Netherlands,1426,VVV-Venlo 
"Jul 1, 2011",-,Netherlands,39212,PSV U17 ,187203,-,Eric Verstappen,11/12,Netherlands,4575,PSV U19 
"Jul 1, 2009",50 Th. €,Netherlands,32806,VVV/Helm. Youth ,187203,-,Eric Verstappen,09/10,Netherlands,39212,PSV U17 
"Aug 26, 2015",Free transfer,Portugal,982,Nacional ,187295,500 Th. €,Cas Peters,15/16,Netherlands,642,De Graafschap 
"Jul 1, 2015",Free transfer,Netherlands,1283,FC Emmen ,187295,500 Th. €,Cas Peters,15/16,Portugal,982,Nacional 
"Jul 1, 2014",Free transfer,Netherlands,18026,FC Twente U21 ,187295,150 Th. €,Cas Peters,14/15,Netherlands,1283,FC Emmen 
"Jun 30, 2013",End of loan,Netherlands,1435,Go Ahead Eagles ,187295,100 Th. €,Cas Peters,12/13,Netherlands,18026,FC Twente U21 
"Jul 1, 2012",Loan,Netherlands,18026,FC Twente U21 ,187295,-,Cas Peters,12/13,Netherlands,1435,Go Ahead Eagles 
"Jul 1, 2011",-,Netherlands,6200,FC Twente U19 ,187295,-,Cas Peters,11/12,Netherlands,18026,FC Twente U21 
"Jul 1, 2015",?,Netherlands,3892,FC Eindhoven ,203938,175 Th. €,Branco van den Boomen,15/16,Netherlands,306,SC Heerenveen 
"Jul 1, 2014",Free transfer,Netherlands,8817,Ajax U21 ,203938,75 Th. €,Branco van den Boomen,14/15,Netherlands,3892,FC Eindhoven 
"Jul 1, 2013",-,Netherlands,2824,Ajax U19 ,203938,-,Branco van den Boomen,13/14,Netherlands,8817,Ajax U21 
