date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Feb 1, 2007",,Free transfer,Hungary,12163.0,Paksi FC ,69146,-,Tibor Montvai,06/07,Hungary,6058.0,Nyíregyháza 
"Jul 1, 2006",,Free transfer,Hungary,1391.0,Zalaegerszeg ,69146,-,Tibor Montvai,06/07,Hungary,12163.0,Paksi FC 
"Jul 1, 2005",,Free transfer,Hungary,3233.0,Pécsi MFC ,69146,-,Tibor Montvai,05/06,Hungary,1391.0,Zalaegerszeg 
"Jul 1, 2003",,Free transfer,Hungary,9241.0,Diósgyör ,69146,-,Tibor Montvai,03/04,Hungary,3233.0,Pécsi MFC 
"Jun 30, 2016",,End of loan,Hungary,30613.0,Kisvárda ,74159,125 Th. €,Zsolt Lázár,15/16,Hungary,6058.0,Nyíregyháza 
"Jul 30, 2015",,Loan,Hungary,6058.0,Nyíregyháza ,74159,125 Th. €,Zsolt Lázár,15/16,Hungary,30613.0,Kisvárda 
"Jul 27, 2015",,Loan,Hungary,27165.0,Dunaújváros ,74159,125 Th. €,Zsolt Lázár,15/16,Hungary,6058.0,Nyíregyháza 
"Jul 25, 2012",,Free transfer,Hungary,27752.0,Dunaharaszti ,74159,-,Zsolt Lázár,12/13,Hungary,27165.0,Dunaújváros 
"Feb 21, 2012",,Free transfer,Hungary,30824.0,Törökbálinti TC ,74159,-,Zsolt Lázár,11/12,Hungary,27752.0,Dunaharaszti 
"Aug 26, 2010",,Free transfer,Hungary,24017.0,Cegléd ,74159,-,Zsolt Lázár,10/11,Hungary,30824.0,Törökbálinti TC 
"Feb 22, 2010",,Free transfer,Hungary,3395.0,FC Tatabánya ,74159,-,Zsolt Lázár,09/10,Hungary,24017.0,Cegléd 
"Feb 13, 2008",,Free transfer,Hungary,213.0,Vác ,74159,-,Zsolt Lázár,07/08,Hungary,3395.0,FC Tatabánya 
"Feb 17, 2007",,Free transfer,Hungary,709.0,Budapest Honvéd ,74159,-,Zsolt Lázár,06/07,Hungary,213.0,Vác 
"Jan 6, 2003",,-,Hungary,17118.0,Honved U19 ,74159,-,Zsolt Lázár,02/03,Hungary,709.0,Honvéd FC 
"Jul 1, 2009",,-,Azerbaijan,13326.0,AZAL ,29724,-,Jovan Drobnjak,09/10,,123.0,End of career 
"Jul 1, 2006",,Free transfer,Hungary,6049.0,Békéscsaba ,29724,-,Jovan Drobnjak,06/07,Azerbaijan,13326.0,AZAL 
"Jul 1, 2005",,Free transfer,Hungary,709.0,Budapest Honvéd ,29724,-,Jovan Drobnjak,05/06,Hungary,6049.0,Békéscsaba 
"Jul 1, 2002",,Free transfer,Slovenia,4935.0,NK Korotan ,29724,-,Jovan Drobnjak,02/03,Hungary,709.0,Honvéd FC 
"Jan 1, 2002",,?,Slovenia,5862.0,ND Gorica ,29724,-,Jovan Drobnjak,01/02,Slovenia,4935.0,NK Korotan 
"Jul 1, 2001",,?,Serbia,22364.0,FK Belgrad ,29724,-,Jovan Drobnjak,01/02,Slovenia,5862.0,ND Gorica 
"Jul 9, 2015",,Free transfer,Romania,1497.0,Bihor Oradea ,43354,200 Th. €,Krisztián Pogacsics,15/16,Hungary,37169.0,Puskás AFC 
"Jun 30, 2015",,End of loan,Hungary,6055.0,ETO FC Győr  ,43354,200 Th. €,Krisztián Pogacsics,14/15,Romania,1497.0,Bihor Oradea 
"Jul 1, 2014",,Loan,Romania,1497.0,Bihor Oradea ,43354,250 Th. €,Krisztián Pogacsics,14/15,Hungary,6055.0,ETO FC Győr  
"Jun 30, 2014",,End of loan,Hungary,6055.0,ETO FC Győr  ,43354,250 Th. €,Krisztián Pogacsics,13/14,Romania,1497.0,Bihor Oradea 
"Feb 1, 2014",,Loan,Romania,1497.0,Bihor Oradea ,43354,250 Th. €,Krisztián Pogacsics,13/14,Hungary,6055.0,ETO FC Győr  
"Jan 9, 2014",,End of loan,Romania,31304.0,Sageata Navodar ,43354,250 Th. €,Krisztián Pogacsics,13/14,Romania,1497.0,Bihor Oradea 
"Aug 7, 2013",,Loan,Romania,1497.0,Bihor Oradea ,43354,200 Th. €,Krisztián Pogacsics,13/14,Romania,31304.0,Sageata Navodar 
"Jun 30, 2012",,End of loan,Greece,169.0,Panionios ,43354,200 Th. €,Krisztián Pogacsics,11/12,Romania,1497.0,Bihor Oradea 
"Jan 19, 2012",,Loan,Romania,1497.0,Bihor Oradea ,43354,100 Th. €,Krisztián Pogacsics,11/12,Greece,169.0,Panionios 
"Jan 1, 2011",,Free transfer,Hungary,1391.0,Zalaegerszeg ,43354,100 Th. €,Krisztián Pogacsics,10/11,Romania,1497.0,Bihor Oradea 
